Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;Day;Month;Year
226-34-0034;B;Mandalay;Normal;Female;Electronic accessories;0,595833333;4;2.756;57.876;10/01/2019;11.10;Ewallet;55.12.00;4.761.904.762;2.756;09.00;10;1;2019
321-49-7382;B;Mandalay;Member;Male;Sports and travel;88.31.00;1;44.155;927.255;15/02/2019;17.38;Credit card;88.31.00;4.761.904.762;44.155;05.02;15;2;2019
397-25-8725;A;Yangon;Member;Female;Health and beauty;39.62;9;17.829;374.409;13/01/2019;17.54;Credit card;356.58.00;4.761.904.762;17.829;06.08;13;1;2019
431-66-2305;B;Mandalay;Normal;Female;Electronic accessories;88.25.00;9;397.125;8.339.625;15/02/2019;20.51;Credit card;794.25.00;4.761.904.762;397.125;07.06;15;2;2019
825-94-5922;B;Mandalay;Normal;Male;Sports and travel;25.31.00;2;2.531;53.151;02/03/2019;19.26;Ewallet;50.62;4.761.904.762;2.531;07.02;2;3;2019
641-62-7288;B;Mandalay;Normal;Male;Home and lifestyle;99.92;6;29.976;629.496;24/03/2019;13.33;Ewallet;599.52.00;4.761.904.762;29.976;07.01;24;3;2019
756-93-1854;C;Naypyitaw;Member;Female;Fashion accessories;83.35.00;2;8.335;175.035;02/02/2019;14.05;Credit card;166.07.00;4.761.904.762;8.335;09.05;2;2;2019
243-55-8457;A;Yangon;Normal;Female;Food and beverages;74.44.00;10;37.22.00;781.62;27/02/2019;11.40;Ewallet;744.04.00;4.761.904.762;37.22.00;05.01;27;2;2019
458-10-8612;C;Naypyitaw;Normal;Male;Health and beauty;64.08.00;7;22.428;470.988;20/01/2019;12.27;Ewallet;448.56.00;4.761.904.762;22.428;07.06;20;1;2019
501-61-1753;B;Mandalay;Normal;Female;Home and lifestyle;63.15.00;6;18.945;397.845;03/01/2019;20.24;Ewallet;378.09.00;4.761.904.762;18.945;09.08;3;1;2019
235-06-8510;C;Naypyitaw;Member;Male;Home and lifestyle;85.72;3;12.858;270.018;24/01/2019;20.59;Ewallet;257.16.00;4.761.904.762;12.858;05.01;24;1;2019
433-08-7822;C;Naypyitaw;Normal;Female;Health and beauty;78.89;7;276.115;5.798.415;05/01/2019;19.48;Ewallet;552.23.00;4.761.904.762;276.115;07.05;5;1;2019
361-85-2571;A;Yangon;Normal;Female;Sports and travel;89.48.00;5;22.37;469.77;30/03/2019;10.18;Cash;447.04.00;4.761.904.762;22.37;07.04;30;3;2019
131-70-8179;A;Yangon;Member;Female;Health and beauty;92.09.00;3;138.135;2.900.835;17/02/2019;16.27;Cash;276.27.00;4.761.904.762;138.135;04.02;17;2;2019
500-02-2261;C;Naypyitaw;Normal;Female;Food and beverages;57.29.00;6;17.187;360.927;21/03/2019;17.04;Ewallet;343.74;4.761.904.762;17.187;05.09;21;3;2019
720-72-2436;A;Yangon;Normal;Male;Food and beverages;66.52.00;4;13.304;279.384;02/03/2019;18.14;Ewallet;266.08.00;4.761.904.762;13.304;06.09;2;3;2019
702-83-5291;C;Naypyitaw;Member;Male;Fashion accessories;99.82;9;44.919;943.299;27/03/2019;10.43;Cash;898.38.00;4.761.904.762;44.919;06.06;27;3;2019
809-69-9497;A;Yangon;Normal;Female;Home and lifestyle;45.68;10;0,975;479.64;19/01/2019;19.30;Ewallet;456.08.00;4.761.904.762;0,975;05.07;19;1;2019
449-16-6770;A;Yangon;Normal;Male;Health and beauty;50.79;5;126.975;2.666.475;19/02/2019;14.53;Credit card;253.95;4.761.904.762;126.975;05.03;19;2;2019
333-23-2632;A;Yangon;Member;Male;Health and beauty;10.08;7;3.528;74.088;28/03/2019;20.14;Cash;70.56.00;4.761.904.762;3.528;04.02;28;3;2019
489-82-1237;A;Yangon;Normal;Female;Electronic accessories;93.88;7;32.858;690.018;05/01/2019;11.51;Credit card;657.16.00;4.761.904.762;32.858;07.03;5;1;2019
859-97-6048;C;Naypyitaw;Member;Male;Electronic accessories;84.25.00;2;8.425;176.925;26/03/2019;14.13;Credit card;168.05.00;4.761.904.762;8.425;05.03;26;3;2019
676-10-2200;B;Mandalay;Member;Male;Fashion accessories;53.78;1;2.689;56.469;03/02/2019;20.13;Ewallet;53.78;4.761.904.762;2.689;04.07;3;2;2019
373-88-1424;C;Naypyitaw;Member;Male;Home and lifestyle;35.81;5;89.525;1.880.025;06/02/2019;18.44;Ewallet;179.05.00;4.761.904.762;89.525;07.09;6;2;2019
365-16-4334;B;Mandalay;Normal;Female;Food and beverages;26.43.00;8;10.572;222.012;24/02/2019;14.26;Ewallet;211.44.00;4.761.904.762;10.572;08.09;24;2;2019
503-21-4385;B;Mandalay;Member;Male;Health and beauty;39.91;3;59.865;1.257.165;21/02/2019;12.40;Ewallet;119.73;4.761.904.762;59.865;09.03;21;2;2019
305-89-2768;B;Mandalay;Member;Female;Home and lifestyle;21.09;3;3.285;68.985;09/01/2019;18.43;Ewallet;65.07.00;4.761.904.762;3.285;04.07;9;1;2019
574-80-1489;B;Mandalay;Member;Female;Food and beverages;62.85;4;12.57;263.97;25/02/2019;13.22;Ewallet;251.04.00;4.761.904.762;12.57;08.07;25;2;2019
784-08-0310;C;Naypyitaw;Member;Female;Food and beverages;21.04;4;4.208;88.368;13/01/2019;13.58;Cash;84.16.00;4.761.904.762;4.208;07.06;13;1;2019
200-40-6154;B;Mandalay;Member;Male;Home and lifestyle;65.91;6;19.773;415.233;09/02/2019;11.45;Cash;395.46.00;4.761.904.762;19.773;05.07;9;2;2019
846-10-0341;A;Yangon;Normal;Female;Fashion accessories;42.57.00;7;148.995;3.128.895;06/01/2019;11.51;Cash;297.99;4.761.904.762;148.995;06.08;6;1;2019
577-34-7579;C;Naypyitaw;Member;Male;Food and beverages;50.49.00;9;227.205;4.771.305;10/01/2019;17.16;Cash;454.41.00;4.761.904.762;227.205;05.04;10;1;2019
430-02-3888;B;Mandalay;Normal;Male;Electronic accessories;46.02.00;6;13.806;289.926;07/02/2019;15.55;Cash;276.12.00;4.761.904.762;13.806;07.01;7;2;2019
867-47-1948;C;Naypyitaw;Normal;Female;Home and lifestyle;15.08;10;07.09;165.09.00;09/01/2019;12.07;Cash;158.00.00;4.761.904.762;07.09;07.08;9;1;2019
384-59-6655;A;Yangon;Member;Female;Food and beverages;98.66;9;44.397;932.337;19/02/2019;15.07;Cash;887.94;4.761.904.762;44.397;08.04;19;2;2019
256-58-3609;C;Naypyitaw;Member;Male;Fashion accessories;91.98;1;4.599;96.579;18/03/2019;15.29;Cash;91.98;4.761.904.762;4.599;09.08;18;3;2019
324-92-3863;A;Yangon;Member;Male;Electronic accessories;0,895138889;2;2.089;43.869;05/02/2019;18.45;Cash;41.78;4.761.904.762;2.089;09.08;5;2;2019
593-08-5916;A;Yangon;Normal;Female;Fashion accessories;15.05;1;0,538194444;16.275;19/03/2019;15.23;Credit card;15.05;4.761.904.762;0,538194444;07.04;19;3;2019
364-34-2972;C;Naypyitaw;Member;Male;Electronic accessories;96.82;3;14.523;304.983;30/03/2019;20.37;Cash;290.46.00;4.761.904.762;14.523;06.07;30;3;2019
794-42-3736;B;Mandalay;Normal;Male;Food and beverages;33.33.00;2;3.333;69.993;26/01/2019;14.41;Credit card;66.66;4.761.904.762;3.333;06.04;26;1;2019
172-42-8274;B;Mandalay;Normal;Female;Electronic accessories;38.27.00;2;3.827;80.367;02/03/2019;18.18;Credit card;76.54.00;4.761.904.762;3.827;05.08;2;3;2019
558-60-5016;A;Yangon;Normal;Female;Home and lifestyle;33.03.00;9;14.985;314.685;04/03/2019;15.27;Ewallet;299.07.00;4.761.904.762;14.985;07.02;4;3;2019
195-06-0432;A;Yangon;Member;Male;Home and lifestyle;81.01.00;3;121.515;2.551.815;13/01/2019;12.55;Credit card;243.03.00;4.761.904.762;121.515;09.03;13;1;2019
605-03-2706;A;Yangon;Normal;Female;Health and beauty;15.08;3;02.37;49.77;25/03/2019;18.02;Cash;47.04.00;4.761.904.762;02.37;09.05;25;3;2019
214-30-2776;B;Mandalay;Member;Female;Electronic accessories;34.49.00;5;86.225;1.810.725;11/03/2019;19.44;Credit card;172.45.00;4.761.904.762;86.225;09.00;11;3;2019
746-04-1077;B;Mandalay;Member;Female;Food and beverages;84.63;10;42.315;888.615;01/01/2019;11.36;Credit card;846.03.00;4.761.904.762;42.315;09.00;1;1;2019
448-34-8700;B;Mandalay;Member;Male;Home and lifestyle;36.91;7;129.185;2.712.885;10/02/2019;13.51;Ewallet;258.37.00;4.761.904.762;129.185;06.07;10;2;2019
452-04-8808;B;Mandalay;Normal;Male;Electronic accessories;87.08.00;7;30.478;640.038;26/01/2019;15.17;Cash;609.56.00;4.761.904.762;30.478;05.05;26;1;2019
531-56-4728;A;Yangon;Normal;Male;Home and lifestyle;80.08.00;3;12.012;252.252;11/02/2019;15.29;Cash;240.24.00;4.761.904.762;12.012;05.04;11;2;2019
744-82-9138;C;Naypyitaw;Normal;Male;Fashion accessories;86.13.00;2;8.613;180.873;07/02/2019;17.59;Cash;172.26.00;4.761.904.762;8.613;08.02;7;2;2019
883-69-1285;B;Mandalay;Member;Male;Fashion accessories;49.92;2;4.992;104.832;06/03/2019;11.55;Credit card;99.84;4.761.904.762;4.992;07.00;6;3;2019
221-25-5073;A;Yangon;Normal;Female;Food and beverages;74.66;4;14.932;313.572;04/03/2019;10.39;Cash;298.64;4.761.904.762;14.932;08.05;4;3;2019
518-71-6847;B;Mandalay;Member;Male;Food and beverages;26.06.00;6;0,359722222;167.58.00;26/02/2019;15.10;Ewallet;159.06.00;4.761.904.762;0,359722222;04.09;26;2;2019
156-20-0370;B;Mandalay;Normal;Female;Electronic accessories;25.45.00;1;12.725;267.225;10/03/2019;18.10;Credit card;25.45.00;4.761.904.762;12.725;05.01;10;3;2019
151-33-7434;B;Mandalay;Normal;Female;Food and beverages;67.77;1;33.885;711.585;04/02/2019;20.43;Credit card;67.77;4.761.904.762;33.885;06.05;4;2;2019
728-47-9078;C;Naypyitaw;Member;Male;Food and beverages;59.59.00;4;11.918;250.278;19/01/2019;12.46;Cash;238.36.00;4.761.904.762;11.918;09.08;19;1;2019
809-46-1866;A;Yangon;Normal;Male;Health and beauty;58.15.00;4;0,502083333;244.23.00;23/01/2019;17.44;Cash;232.06.00;4.761.904.762;0,502083333;08.04;23;1;2019
139-32-4183;A;Yangon;Member;Female;Sports and travel;97.48.00;9;43.866;921.186;14/03/2019;14.19;Ewallet;877.32.00;4.761.904.762;43.866;07.04;14;3;2019
148-41-7930;C;Naypyitaw;Normal;Male;Health and beauty;99.96;7;34.986;734.706;23/01/2019;10.33;Cash;699.72;4.761.904.762;34.986;06.01;23;1;2019
189-40-5216;C;Naypyitaw;Normal;Male;Electronic accessories;96.37.00;7;337.295;7.083.195;09/01/2019;11.40;Cash;674.59.00;4.761.904.762;337.295;06.00;9;1;2019
374-38-5555;B;Mandalay;Normal;Female;Fashion accessories;63.71;5;159.275;3.344.775;07/02/2019;19.30;Ewallet;318.55.00;4.761.904.762;159.275;08.05;7;2;2019
764-44-8999;B;Mandalay;Normal;Female;Health and beauty;0,636111111;2;1.476;30.996;18/02/2019;14.42;Ewallet;29.52.00;4.761.904.762;1.476;04.03;18;2;2019
552-44-5977;B;Mandalay;Member;Male;Health and beauty;62.00.00;8;24.08.00;520.08.00;03/01/2019;19.08;Credit card;496.00.00;4.761.904.762;24.08.00;06.02;3;1;2019
267-62-7380;C;Naypyitaw;Member;Male;Electronic accessories;82.34.00;10;41.17.00;864.57.00;29/03/2019;19.12;Ewallet;823.04.00;4.761.904.762;41.17.00;04.03;29;3;2019
430-53-4718;B;Mandalay;Member;Male;Health and beauty;75.37.00;8;30.148;633.108;28/01/2019;15.46;Credit card;602.96;4.761.904.762;30.148;08.04;28;1;2019
886-18-2897;A;Yangon;Normal;Female;Food and beverages;56.56.00;5;14.14;296.94;22/03/2019;19.06;Credit card;282.08.00;4.761.904.762;14.14;04.05;22;3;2019
602-16-6955;B;Mandalay;Normal;Female;Sports and travel;76.06.00;10;38.03.00;804.03.00;24/01/2019;18.10;Ewallet;766.00.00;4.761.904.762;38.03.00;06.00;24;1;2019
745-74-0715;A;Yangon;Normal;Male;Electronic accessories;58.03.00;2;5.803;121.863;10/03/2019;20.46;Ewallet;116.06.00;4.761.904.762;5.803;08.08;10;3;2019
690-01-6631;B;Mandalay;Normal;Male;Fashion accessories;17.49;10;8.745;183.645;22/02/2019;18.35;Ewallet;174.09.00;4.761.904.762;8.745;06.06;22;2;2019
652-49-6720;C;Naypyitaw;Member;Female;Electronic accessories;60.95;1;30.475;639.975;18/02/2019;11.40;Ewallet;60.95;4.761.904.762;30.475;05.09;18;2;2019
233-67-5758;C;Naypyitaw;Normal;Male;Health and beauty;40.35.00;1;20.175;423.675;29/01/2019;13.46;Ewallet;40.35.00;4.761.904.762;20.175;06.02;29;1;2019
303-96-2227;B;Mandalay;Normal;Female;Home and lifestyle;97.38.00;10;48.69;1022.49.00;02/03/2019;17.16;Ewallet;973.08.00;4.761.904.762;48.69;04.04;2;3;2019
727-02-1313;A;Yangon;Member;Male;Food and beverages;31.84;1;1.592;33.432;09/02/2019;13.22;Cash;31.84;4.761.904.762;1.592;07.07;9;2;2019
347-56-2442;A;Yangon;Normal;Male;Home and lifestyle;65.82;1;3.291;69.111;22/02/2019;15.33;Cash;65.82;4.761.904.762;3.291;04.01;22;2;2019
849-09-3807;A;Yangon;Member;Female;Fashion accessories;88.34.00;7;30.919;649.299;18/02/2019;13.28;Cash;618.38.00;4.761.904.762;30.919;06.06;18;2;2019
